Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Basic,Premium,Standard,Annual,Monthly,Quarterly
46,1,46,10,5,26,788,18,1,0,0,1,0,0,1
22,0,50,7,5,24,934,10,1,0,1,0,0,1,0
44,0,25,6,5,28,702,5,1,0,0,1,0,0,1
53,1,57,11,10,18,970,28,1,0,1,0,0,0,1
56,0,10,29,2,22,442,23,1,0,0,1,0,0,1
25,1,55,28,8,29,713,30,1,1,0,0,0,1,0
57,0,56,6,3,27,228,18,1,0,0,1,0,0,1
56,0,21,2,4,11,565,12,1,0,0,1,1,0,0
57,0,16,11,1,26,204,23,1,0,0,1,0,0,1
62,0,56,14,8,19,149,17,1,0,0,1,0,1,0
18,0,47,4,7,18,603,22,1,0,1,0,0,1,0
57,1,17,3,6,17,697,20,1,0,1,0,0,1,0
23,0,26,17,6,22,268,21,1,0,1,0,0,1,0
53,1,47,2,4,23,119,6,1,0,0,1,0,1,0
49,0,58,21,7,30,339,24,1,0,1,0,1,0,0
57,0,36,4,7,9,824,28,1,1,0,0,0,0,1
31,0,34,29,7,25,743,21,1,1,0,0,1,0,0
34,1,30,10,5,27,963,27,1,0,0,1,1,0,0
63,0,48,6,9,21,511,24,1,0,1,0,0,0,1
53,1,58,25,7,26,474,3,1,0,1,0,0,1,0
21,0,32,25,9,25,234,2,1,1,0,0,1,0,0
41,1,47,14,8,16,187,27,1,1,0,0,1,0,0
27,0,7,28,2,25,914,7,1,0,0,1,0,1,0
55,0,38,15,1,29,401,11,1,0,0,1,1,0,0
62,1,50,2,4,3,863,20,1,1,0,0,0,1,0
61,0,6,8,8,30,484,19,1,1,0,0,0,0,1
24,1,32,25,6,29,667,15,1,0,0,1,1,0,0
56,0,42,27,6,16,189,3,1,1,0,0,1,0,0
43,0,16,20,8,23,408,20,1,0,1,0,0,0,1
52,0,33,7,3,29,282,21,1,1,0,0,0,1,0
42,0,38,15,8,26,207,25,1,0,0,1,0,0,1
47,0,37,20,8,16,641,2,1,0,1,0,0,1,0
35,0,7,12,8,27,921,23,1,1,0,0,0,1,0
54,0,53,17,10,27,950,7,1,0,0,1,0,1,0
29,0,10,22,10,22,123,15,1,0,1,0,0,0,1
36,0,39,9,10,29,248,28,1,0,1,0,0,0,1
23,0,36,22,5,30,200,18,1,1,0,0,0,0,1
22,0,56,1,0,28,136,10,1,0,1,0,0,0,1
18,0,2,13,9,24,321,7,1,0,1,0,0,1,0
24,1,24,25,9,18,266,23,1,0,1,0,0,1,0
43,0,55,15,7,23,132,1,1,1,0,0,0,1,0
60,0,43,23,6,26,570,11,1,1,0,0,1,0,0
19,0,28,5,10,16,639,25,1,0,0,1,1,0,0
31,1,29,30,6,30,219,23,1,1,0,0,0,1,0
37,1,38,2,8,28,684,10,1,0,1,0,0,1,0
40,1,46,7,9,25,294,19,1,0,0,1,1,0,0
32,1,37,2,5,30,305,4,1,0,0,1,0,0,1
35,0,11,24,1,30,233,15,1,1,0,0,1,0,0
24,0,56,9,6,19,721,15,1,1,0,0,0,0,1
61,1,45,29,6,21,631,17,1,0,1,0,1,0,0
34,0,8,29,10,25,286,15,1,1,0,0,0,0,1
25,0,33,21,1,21,924,6,1,0,1,0,0,1,0
26,0,38,15,0,28,565,10,1,1,0,0,0,1,0
23,0,25,26,4,21,644,28,1,1,0,0,0,1,0
35,0,53,9,7,27,198,30,1,0,0,1,0,0,1
27,1,40,19,8,25,467,24,1,1,0,0,1,0,0
30,1,36,17,9,16,407,5,1,0,0,1,0,1,0
32,0,39,2,1,26,373,14,1,1,0,0,0,0,1
19,1,37,2,6,26,764,21,1,1,0,0,0,1,0
37,0,29,20,7,16,770,3,1,0,0,1,1,0,0
43,0,35,24,8,27,643,26,1,0,0,1,0,1,0
53,0,1,9,4,22,319,17,1,0,1,0,1,0,0
56,0,37,28,7,24,811,23,1,0,1,0,0,1,0
49,0,38,29,6,27,540,13,1,0,0,1,0,0,1
20,1,33,21,5,26,735,27,1,1,0,0,0,1,0
57,0,29,4,5,15,373,22,1,0,1,0,0,0,1
47,0,43,2,4,7,171,13,1,1,0,0,1,0,0
21,1,26,22,6,25,922,9,1,0,1,0,0,0,1
48,0,9,4,0,25,601,28,1,1,0,0,0,1,0
42,0,58,19,9,18,775,27,1,1,0,0,0,1,0
42,0,5,22,6,27,608,3,1,0,0,1,0,1,0
32,1,60,12,7,29,399,25,1,0,1,0,0,0,1
31,0,38,14,6,20,426,22,1,1,0,0,0,1,0
42,1,46,17,5,30,787,21,1,0,1,0,0,1,0
41,0,60,8,5,16,609,25,1,0,0,1,0,0,1
61,1,40,26,8,30,732,7,1,0,0,1,1,0,0
37,0,54,14,7,28,443,9,1,1,0,0,0,0,1
22,0,27,22,6,29,864,9,1,1,0,0,1,0,0
52,1,34,29,9,22,881,20,1,1,0,0,0,0,1
36,0,41,22,6,28,257,12,1,0,1,0,0,0,1
55,1,35,13,5,24,218,2,1,0,0,1,1,0,0
43,0,24,21,9,25,497,21,1,0,0,1,0,1,0
31,0,33,25,8,29,438,28,1,0,1,0,0,1,0
65,1,26,23,9,16,543,3,1,0,0,1,0,1,0
49,1,49,22,10,20,931,8,1,1,0,0,0,1,0
34,1,56,29,9,18,524,6,1,1,0,0,0,0,1
27,0,15,12,7,29,413,20,1,0,0,1,0,0,1
20,1,54,2,6,30,610,22,1,0,1,0,0,0,1
39,1,58,7,7,27,432,6,1,0,0,1,0,1,0
56,1,19,4,7,30,728,30,1,0,1,0,1,0,0
59,0,1,6,8,25,728,18,1,1,0,0,0,1,0
24,1,58,2,2,3,275,22,1,1,0,0,1,0,0
52,0,43,2,10,10,594,18,1,1,0,0,1,0,0
19,1,31,2,8,8,284,26,1,0,1,0,1,0,0
25,0,52,13,2,30,839,7,1,1,0,0,0,1,0
27,0,53,20,10,24,176,13,1,0,0,1,0,0,1
28,0,3,22,0,25,163,11,1,0,1,0,0,1,0
50,0,52,16,8,24,800,5,1,0,0,1,1,0,0
39,0,50,27,10,27,515,4,1,0,0,1,1,0,0
34,0,2,11,9,26,147,26,1,0,0,1,0,0,1
21,1,48,19,6,21,876,13,1,1,0,0,1,0,0
20,0,9,23,4,22,235,16,1,0,1,0,0,0,1
23,0,46,9,5,24,896,26,1,0,1,0,0,0,1
20,0,36,9,7,25,623,6,1,1,0,0,1,0,0
55,0,42,1,4,24,355,1,1,0,0,1,1,0,0
52,0,26,27,0,30,722,27,1,0,1,0,0,1,0
32,1,33,21,10,24,894,16,1,0,0,1,1,0,0
42,0,53,2,4,23,205,19,1,1,0,0,0,1,0
54,1,20,1,8,22,234,4,1,0,1,0,0,0,1
56,0,31,14,10,19,247,10,1,0,0,1,0,0,1
37,0,2,29,8,23,169,22,1,0,0,1,0,0,1
50,1,38,11,5,28,568,5,1,0,1,0,0,0,1
36,1,11,1,1,21,682,29,1,0,0,1,1,0,0
41,0,22,27,2,27,226,6,1,0,0,1,0,1,0
64,0,49,24,5,24,910,10,1,0,0,1,0,1,0
43,0,7,11,5,23,929,22,1,1,0,0,0,1,0
31,1,49,29,9,20,686,24,1,0,0,1,0,0,1
50,1,26,1,6,30,283,1,1,0,1,0,0,1,0
48,1,40,24,6,16,858,7,1,0,1,0,0,1,0
62,1,30,13,8,21,667,4,1,0,0,1,1,0,0
24,1,57,4,6,28,724,12,1,0,1,0,0,1,0
40,0,54,23,9,28,550,4,1,1,0,0,1,0,0
56,0,54,14,9,21,834,20,1,1,0,0,1,0,0
55,1,27,5,7,24,340,5,1,1,0,0,0,0,1
58,1,56,5,6,5,372,23,1,0,1,0,0,1,0
22,0,12,8,4,27,332,28,1,0,1,0,1,0,0
62,0,20,28,5,30,135,13,1,0,0,1,0,1,0
53,0,23,27,1,22,263,12,1,1,0,0,1,0,0
65,1,26,4,9,2,868,8,1,0,0,1,1,0,0
26,0,24,17,8,30,151,25,1,0,1,0,1,0,0
27,0,10,19,10,22,484,14,1,0,1,0,0,0,1
26,1,45,21,5,29,339,26,1,0,1,0,0,0,1
38,0,24,29,7,24,879,29,1,1,0,0,1,0,0
44,0,41,13,5,27,411,2,1,0,0,1,0,1,0
38,0,11,20,8,30,318,30,1,0,1,0,1,0,0
24,1,49,7,10,20,799,5,1,1,0,0,0,0,1
21,0,23,30,5,23,316,12,1,0,1,0,1,0,0
31,1,52,15,8,16,904,28,1,0,1,0,1,0,0
35,1,3,1,9,18,511,8,1,0,0,1,1,0,0
27,1,27,16,7,27,868,5,1,0,1,0,0,0,1
39,1,31,28,5,29,148,18,1,1,0,0,0,0,1
25,0,34,3,5,28,718,17,1,1,0,0,0,1,0
64,0,14,3,9,9,195,9,1,1,0,0,0,0,1
31,1,35,9,7,30,525,27,1,1,0,0,0,1,0
34,0,48,30,2,27,684,30,1,1,0,0,0,1,0
53,1,58,4,4,21,556,3,1,0,1,0,0,0,1
23,1,55,18,6,17,803,1,1,1,0,0,0,0,1
25,0,56,1,6,12,193,26,1,1,0,0,1,0,0
42,1,47,19,6,17,888,12,1,0,1,0,0,0,1
44,0,60,29,1,22,267,15,1,0,0,1,0,0,1
24,1,37,12,9,27,772,17,1,0,0,1,0,1,0
46,0,18,18,7,27,498,4,1,0,1,0,1,0,0
43,0,57,25,10,25,602,3,1,0,0,1,1,0,0
60,0,18,1,4,1,940,25,1,1,0,0,0,1,0
28,0,49,12,7,27,722,27,1,0,0,1,1,0,0
51,0,18,3,6,12,570,30,1,0,0,1,0,1,0
47,0,41,24,9,22,305,9,1,0,0,1,0,0,1
53,1,27,3,10,15,482,14,1,1,0,0,1,0,0
36,0,29,28,5,16,570,1,1,0,1,0,0,0,1
49,0,60,18,9,19,441,18,1,0,1,0,0,1,0
64,0,43,13,9,26,268,4,1,0,1,0,0,1,0
54,0,57,29,6,26,520,1,1,0,1,0,0,0,1
53,1,45,6,7,18,563,22,1,1,0,0,0,1,0
29,0,40,24,0,28,370,19,1,0,0,1,0,1,0
62,1,2,1,8,9,421,15,1,0,1,0,0,1,0
56,1,34,15,7,29,601,23,1,0,0,1,0,1,0
43,1,34,4,8,17,457,11,1,1,0,0,1,0,0
54,0,48,15,8,17,203,19,1,1,0,0,0,1,0
44,0,54,24,6,26,319,25,1,0,1,0,1,0,0
54,1,6,5,6,4,534,26,1,1,0,0,0,1,0
54,0,22,29,2,23,310,3,1,0,1,0,1,0,0
64,0,3,14,1,22,339,11,1,0,1,0,0,0,1
25,1,59,7,5,16,927,26,1,1,0,0,0,1,0
50,0,48,21,3,22,200,1,1,0,0,1,0,0,1
28,0,35,1,6,29,378,13,1,1,0,0,0,1,0
64,1,37,4,10,22,390,23,1,0,0,1,0,0,1
21,0,59,16,5,25,130,24,1,1,0,0,0,1,0
47,1,60,7,10,23,142,8,1,0,1,0,1,0,0
48,0,38,23,9,17,347,19,1,0,0,1,1,0,0
60,0,37,21,8,23,768,26,1,0,1,0,0,0,1
49,0,28,3,10,21,194,22,1,0,1,0,0,0,1
20,0,4,5,8,28,408,10,1,0,0,1,0,0,1
59,1,26,1,6,5,920,27,1,0,1,0,1,0,0
42,0,33,18,1,24,314,16,1,0,0,1,0,1,0
61,1,35,4,8,30,567,3,1,0,0,1,0,1,0
55,0,7,27,6,29,123,22,1,0,0,1,0,1,0
53,1,4,1,10,2,334,10,1,0,1,0,0,1,0
31,0,17,20,7,30,236,2,1,1,0,0,0,0,1
20,1,31,1,8,18,937,2,1,0,0,1,0,1,0
65,1,33,9,9,18,749,20,1,0,1,0,0,1,0
43,0,56,3,3,27,665,20,1,0,0,1,0,1,0
19,1,50,1,10,22,909,28,1,1,0,0,1,0,0
32,0,15,13,3,25,172,28,1,1,0,0,1,0,0
31,0,39,11,4,21,372,21,1,0,0,1,0,1,0
64,0,43,2,10,30,821,9,1,1,0,0,0,0,1
38,0,52,23,6,21,984,16,1,1,0,0,1,0,0
59,0,46,20,4,24,312,1,1,0,0,1,0,0,1
59,0,8,20,6,28,368,20,1,0,1,0,0,0,1
41,0,48,1,6,16,434,5,1,0,1,0,0,0,1
62,1,50,2,9,26,307,3,1,0,0,1,0,1,0
40,0,19,22,2,24,516,12,1,0,1,0,0,1,0
50,0,40,26,4,30,666,12,1,1,0,0,0,1,0
64,0,31,2,9,6,746,22,1,0,1,0,1,0,0
63,0,57,19,3,27,921,18,1,0,0,1,0,1,0
56,1,35,16,8,28,971,11,1,0,1,0,1,0,0
42,0,11,7,2,23,273,24,1,0,0,1,1,0,0
28,0,22,19,2,26,352,23,1,0,0,1,0,0,1
41,0,22,15,7,22,891,30,1,1,0,0,0,1,0
63,1,49,23,7,28,737,11,1,1,0,0,0,1,0
31,1,45,4,8,28,354,22,1,1,0,0,1,0,0
49,0,11,8,1,28,663,22,1,1,0,0,0,1,0
45,1,53,11,7,20,437,26,1,0,0,1,1,0,0
53,0,60,12,1,22,243,21,1,0,1,0,0,1,0
64,1,49,7,9,28,291,29,1,0,1,0,0,1,0
33,1,28,6,6,19,340,15,1,0,0,1,0,1,0
39,1,33,13,7,27,715,11,1,1,0,0,1,0,0
39,0,42,6,4,28,260,7,1,1,0,0,0,1,0
54,1,37,5,5,14,843,7,1,0,0,1,1,0,0
49,0,56,30,1,28,951,19,1,1,0,0,0,1,0
50,0,39,9,5,18,622,6,1,0,0,1,0,0,1
26,0,26,24,5,27,456,18,1,1,0,0,1,0,0
18,0,51,26,8,18,883,1,1,0,1,0,1,0,0
23,0,15,3,4,23,228,30,1,0,1,0,0,0,1
36,1,39,23,9,20,874,14,1,0,1,0,0,1,0
22,0,39,20,9,19,309,4,1,0,1,0,0,1,0
60,0,33,3,5,1,970,5,1,1,0,0,0,0,1
57,1,56,15,5,27,646,2,1,0,1,0,1,0,0
51,0,36,17,10,29,374,30,1,1,0,0,0,1,0
20,0,39,6,5,28,639,2,1,0,1,0,1,0,0
53,0,48,17,8,20,946,18,1,1,0,0,0,1,0
30,0,30,25,8,19,333,4,1,0,0,1,0,0,1
48,0,47,25,10,27,437,6,1,0,0,1,1,0,0
20,0,31,10,3,21,183,25,1,0,0,1,0,0,1
40,0,54,17,7,21,597,19,1,0,1,0,0,1,0
24,0,18,1,8,11,272,18,1,0,1,0,1,0,0
63,0,41,28,10,30,883,9,1,0,1,0,1,0,0
30,0,1,29,3,25,115,20,1,1,0,0,1,0,0
54,0,20,2,5,25,186,29,1,1,0,0,1,0,0
47,1,42,29,6,21,258,5,1,0,1,0,1,0,0
58,1,24,3,10,30,969,17,1,1,0,0,0,1,0
51,0,30,4,10,13,454,27,1,1,0,0,0,0,1
64,0,40,30,8,22,880,24,1,0,1,0,0,1,0
32,0,52,23,8,28,779,30,1,1,0,0,1,0,0
53,1,57,15,5,28,383,18,1,0,1,0,0,0,1
45,1,24,8,10,28,539,11,1,0,1,0,1,0,0
38,1,48,28,8,18,885,6,1,0,1,0,1,0,0
53,0,57,7,5,16,150,22,1,1,0,0,0,1,0
54,0,40,26,10,28,259,22,1,0,0,1,0,1,0
60,0,57,28,2,28,442,18,1,0,0,1,0,1,0
28,0,46,18,10,17,522,27,1,0,0,1,1,0,0
49,0,30,14,0,22,168,15,1,0,1,0,0,0,1
54,0,42,3,8,12,545,27,1,0,0,1,1,0,0
59,1,24,25,5,27,653,9,1,1,0,0,0,0,1
62,0,35,4,6,7,700,3,1,0,1,0,0,1,0
64,0,32,26,6,26,581,9,1,1,0,0,0,1,0
53,1,53,2,7,11,327,20,1,0,0,1,0,1,0
57,1,30,9,8,25,608,25,1,0,0,1,0,1,0
27,0,53,25,8,28,872,28,1,0,0,1,0,1,0
42,0,53,23,1,25,807,8,1,1,0,0,0,1,0
35,0,43,12,8,27,457,2,1,1,0,0,0,1,0
50,0,31,25,2,30,810,27,1,1,0,0,0,1,0
47,0,54,6,10,18,805,13,1,0,0,1,1,0,0
19,0,29,30,8,18,125,6,1,1,0,0,1,0,0
20,0,10,16,7,26,255,17,1,0,1,0,1,0,0
53,0,55,20,9,20,497,20,1,1,0,0,0,0,1
47,0,39,12,9,26,813,19,1,1,0,0,1,0,0
59,0,47,29,5,22,558,19,1,1,0,0,1,0,0
65,0,56,26,5,25,543,7,1,1,0,0,0,0,1
63,1,29,5,5,12,327,29,1,0,1,0,1,0,0
54,1,58,20,6,16,160,29,1,0,0,1,0,1,0
33,0,36,3,9,18,431,13,1,0,0,1,0,0,1
20,1,56,16,9,16,117,4,1,0,1,0,1,0,0
42,1,50,2,8,30,117,17,1,0,1,0,0,0,1
19,0,60,24,6,25,283,13,1,1,0,0,0,0,1
57,0,56,9,3,27,450,18,1,0,0,1,1,0,0
58,1,17,5,4,30,653,30,1,0,1,0,0,1,0
53,0,59,16,1,25,398,30,1,1,0,0,0,1,0
61,1,25,27,7,26,881,23,1,0,1,0,1,0,0
63,1,50,13,9,16,207,18,1,1,0,0,0,1,0
61,0,12,13,4,27,147,25,1,0,0,1,0,1,0
23,0,27,11,8,17,389,5,1,1,0,0,0,1,0
50,0,53,24,10,25,798,4,1,1,0,0,0,1,0
34,0,13,5,8,30,429,26,1,0,1,0,0,0,1
60,1,54,8,10,19,604,6,1,0,1,0,1,0,0
56,1,55,25,5,27,762,28,1,0,0,1,0,1,0
57,0,22,23,3,26,899,11,1,0,0,1,0,1,0
30,0,55,3,2,25,168,19,1,1,0,0,0,0,1
21,0,13,10,10,29,491,9,1,0,1,0,0,0,1
33,0,47,5,7,27,296,8,1,1,0,0,0,1,0
46,0,53,19,2,30,151,19,1,1,0,0,0,0,1
43,0,9,1,4,23,218,27,1,1,0,0,0,1,0
34,1,57,1,7,18,354,16,1,0,1,0,0,1,0
19,0,43,7,7,27,385,27,1,1,0,0,0,0,1
43,1,51,3,10,28,509,3,1,0,1,0,0,1,0
21,0,18,7,0,26,800,1,1,0,0,1,0,1,0
44,1,27,9,7,27,462,22,1,1,0,0,0,0,1
22,0,58,15,6,24,261,30,1,0,1,0,1,0,0
50,0,27,5,6,30,864,6,1,1,0,0,0,1,0
50,0,17,18,5,24,857,13,1,1,0,0,0,1,0
26,1,50,16,6,25,592,28,1,1,0,0,0,1,0
38,1,41,22,8,22,629,2,1,1,0,0,0,1,0
54,0,27,26,8,16,890,2,1,0,1,0,0,1,0
27,1,25,11,10,28,444,22,1,1,0,0,0,0,1
33,1,45,18,7,30,351,12,1,0,0,1,0,0,1
40,1,24,13,10,23,454,27,1,1,0,0,0,1,0
22,0,10,30,0,26,160,14,1,1,0,0,0,0,1
18,0,48,17,0,24,801,15,1,1,0,0,0,1,0
39,0,45,20,3,28,328,17,1,0,0,1,1,0,0
42,0,59,16,6,29,420,8,1,0,0,1,0,1,0
44,1,28,16,7,25,243,26,1,1,0,0,0,1,0
65,1,4,4,7,6,316,27,1,1,0,0,1,0,0
65,0,50,21,0,21,153,16,1,0,0,1,1,0,0
34,0,36,7,10,28,406,10,1,0,0,1,0,1,0
58,0,21,1,10,24,653,23,1,1,0,0,0,0,1
29,1,55,23,5,24,167,9,1,0,1,0,1,0,0
18,1,27,27,10,20,196,18,1,0,1,0,1,0,0
53,0,10,4,5,2,930,11,1,1,0,0,0,0,1
29,0,52,7,8,25,168,8,1,0,1,0,1,0,0
30,0,7,14,10,23,267,30,1,0,1,0,1,0,0
56,0,4,17,0,22,741,3,1,1,0,0,0,1,0
18,1,34,25,8,21,646,4,1,0,1,0,0,1,0
37,0,42,16,6,24,290,6,1,0,0,1,1,0,0
46,1,36,8,10,17,939,25,1,1,0,0,0,1,0
65,0,49,29,4,29,655,20,1,1,0,0,0,1,0
46,0,40,18,6,16,747,6,1,0,0,1,0,0,1
44,1,37,27,7,29,943,15,1,0,1,0,0,0,1
18,1,32,16,5,27,116,8,1,1,0,0,0,1,0
35,1,49,17,6,17,110,12,1,0,0,1,0,1,0
34,1,55,21,9,28,787,25,1,0,0,1,0,0,1
31,0,7,9,2,25,442,15,1,1,0,0,1,0,0
41,1,40,19,8,24,442,8,1,0,1,0,1,0,0
42,0,42,23,10,23,327,28,1,0,1,0,1,0,0
63,1,39,7,6,30,138,17,1,0,1,0,0,0,1
61,0,19,8,2,27,253,28,1,1,0,0,0,1,0
62,0,24,4,6,2,835,13,1,0,0,1,1,0,0
52,0,18,26,4,27,196,26,1,1,0,0,1,0,0
55,0,8,8,3,23,296,7,1,1,0,0,1,0,0
51,0,25,10,7,24,983,6,1,1,0,0,1,0,0
47,0,38,2,10,29,395,19,1,1,0,0,0,1,0
59,1,45,25,9,21,388,5,1,0,1,0,0,0,1
47,1,45,20,10,17,863,23,1,1,0,0,0,1,0
58,1,36,9,7,25,443,10,1,0,0,1,0,1,0
39,1,37,16,10,21,183,25,1,1,0,0,0,0,1
56,1,52,27,6,27,991,7,1,0,1,0,0,0,1
45,1,39,25,6,25,713,21,1,0,1,0,0,1,0
55,1,39,3,9,23,326,29,1,0,1,0,1,0,0
39,0,49,15,6,16,936,19,1,0,1,0,0,0,1
56,1,36,13,6,23,564,21,1,0,1,0,0,0,1
40,0,37,22,6,27,909,26,1,0,1,0,0,1,0
39,1,51,20,8,30,457,25,1,0,1,0,0,1,0
45,0,42,29,5,28,973,1,1,0,0,1,0,0,1
50,1,58,11,5,21,877,13,1,0,0,1,1,0,0
29,0,46,24,6,17,343,4,1,0,1,0,1,0,0
34,0,54,21,5,27,803,22,1,1,0,0,0,0,1
53,0,54,1,8,21,346,23,1,0,0,1,1,0,0
65,0,21,15,0,28,606,19,1,1,0,0,0,1,0
65,1,38,30,10,23,613,4,1,0,1,0,0,1,0
37,0,25,10,2,25,248,18,1,0,1,0,0,1,0
55,0,20,5,7,4,656,22,1,0,1,0,1,0,0
64,0,19,4,10,4,142,7,1,1,0,0,0,0,1
39,0,34,10,1,26,455,25,1,0,1,0,1,0,0
52,1,47,3,8,4,381,28,1,1,0,0,1,0,0
18,0,49,18,6,19,889,24,1,0,0,1,0,0,1
35,0,31,13,10,23,829,16,1,1,0,0,0,1,0
22,0,2,20,5,22,597,18,1,1,0,0,0,1,0
41,0,51,15,1,28,890,28,1,0,1,0,0,1,0
29,0,41,2,10,29,564,18,1,0,1,0,0,0,1
24,0,57,5,1,27,438,30,1,0,0,1,0,0,1
27,1,57,22,6,18,887,3,1,1,0,0,0,1,0
36,0,27,26,8,27,553,29,1,0,0,1,0,0,1
20,1,60,12,8,25,556,10,1,0,1,0,1,0,0
37,0,7,8,7,24,235,14,1,0,1,0,1,0,0
45,0,35,8,7,20,296,7,1,0,1,0,0,0,1
25,0,28,1,2,30,381,4,1,0,0,1,0,1,0
46,1,52,1,6,28,826,28,1,0,0,1,0,0,1
35,1,40,18,10,29,583,16,1,0,0,1,0,0,1
52,1,58,6,9,27,126,16,1,1,0,0,1,0,0
52,1,33,29,6,26,453,16,1,0,0,1,1,0,0
53,1,50,1,4,25,488,28,1,1,0,0,1,0,0
55,1,53,5,10,12,118,17,1,0,0,1,0,0,1
51,1,25,11,7,16,760,6,1,0,0,1,0,0,1
24,0,19,6,5,26,313,25,1,0,1,0,0,0,1
38,0,43,23,10,23,434,3,1,1,0,0,0,1,0
62,0,58,30,10,28,145,24,1,0,0,1,1,0,0
55,0,22,18,3,30,359,6,1,0,0,1,0,1,0
58,0,35,26,7,26,762,21,1,1,0,0,0,0,1
43,0,46,29,7,28,690,14,1,0,1,0,0,0,1
38,1,56,4,10,29,815,11,1,1,0,0,1,0,0
32,1,46,19,10,29,393,9,1,1,0,0,0,0,1
52,0,25,6,5,23,225,4,1,0,1,0,0,0,1
59,1,9,1,5,8,547,25,1,1,0,0,0,0,1
55,0,7,30,9,26,850,6,1,1,0,0,0,1,0
44,0,31,13,10,30,236,4,1,0,1,0,1,0,0
41,0,7,12,4,24,187,17,1,0,0,1,0,0,1
53,0,32,28,2,26,121,11,1,0,0,1,1,0,0
51,0,41,15,7,19,724,20,1,0,0,1,0,0,1
59,0,45,14,7,16,440,7,1,0,1,0,0,1,0
61,0,53,4,5,12,494,11,1,0,0,1,0,1,0
31,1,49,23,6,17,157,15,1,1,0,0,0,0,1
41,0,59,22,1,27,474,18,1,1,0,0,0,1,0
59,0,35,21,7,24,650,11,1,1,0,0,1,0,0
25,1,47,19,10,30,928,21,1,0,0,1,0,1,0
42,0,58,19,1,24,619,18,1,1,0,0,0,1,0
59,0,37,23,9,30,370,7,1,1,0,0,0,1,0
23,0,43,24,10,18,677,10,1,0,0,1,1,0,0
30,0,49,25,6,25,938,21,1,0,1,0,0,0,1
37,0,51,15,7,22,281,26,1,0,1,0,0,1,0
62,1,6,5,7,13,640,24,1,0,0,1,0,1,0
46,0,58,5,3,30,471,8,1,0,0,1,1,0,0
42,1,24,8,6,28,128,26,1,0,0,1,1,0,0
25,0,53,29,6,28,972,14,1,0,0,1,0,0,1
57,1,46,30,9,28,235,13,1,0,0,1,1,0,0
55,1,15,3,6,7,967,13,1,0,1,0,0,0,1
48,0,13,23,10,27,815,1,1,0,1,0,0,1,0
59,0,35,30,2,27,287,7,1,0,0,1,1,0,0
53,1,59,20,9,16,284,1,1,0,0,1,0,0,1
56,0,29,12,10,24,178,7,1,0,1,0,0,0,1
43,0,45,30,5,24,371,2,1,0,1,0,0,1,0
47,1,27,15,9,19,696,26,1,0,1,0,0,1,0
56,0,26,16,3,25,117,24,1,1,0,0,1,0,0
21,0,32,29,7,16,900,8,1,0,0,1,0,0,1
53,0,11,19,6,22,335,11,1,0,1,0,0,0,1
49,0,8,2,10,1,948,20,1,0,0,1,1,0,0
26,1,57,13,5,25,892,25,1,1,0,0,1,0,0
53,0,27,13,9,16,492,19,1,0,1,0,1,0,0
19,1,36,2,5,19,426,19,1,0,1,0,1,0,0
32,0,43,26,8,22,350,21,1,0,1,0,0,0,1
50,1,30,9,9,27,604,19,1,0,1,0,0,0,1
49,0,51,8,9,28,630,27,1,0,1,0,1,0,0
64,1,41,2,9,19,150,27,1,1,0,0,0,0,1
39,0,59,20,0,30,268,25,1,1,0,0,0,0,1
49,1,49,8,6,26,597,5,1,1,0,0,0,0,1
37,1,31,24,5,17,434,8,1,0,0,1,0,1,0
24,1,54,28,9,21,474,9,1,0,0,1,0,1,0
25,0,27,12,2,25,393,9,1,0,0,1,1,0,0
24,0,41,12,10,26,326,25,1,0,0,1,1,0,0
64,1,43,14,9,26,822,27,1,1,0,0,1,0,0
53,0,35,14,7,30,743,18,1,1,0,0,1,0,0
48,0,29,18,8,16,534,2,1,0,1,0,0,0,1
41,1,39,13,8,29,428,30,1,0,1,0,0,1,0
27,0,33,3,7,24,370,22,1,0,0,1,0,0,1
52,0,43,2,10,28,749,6,1,0,1,0,0,0,1
50,0,56,23,6,25,915,6,1,0,1,0,1,0,0
46,0,52,12,9,22,215,19,1,0,1,0,0,1,0
58,1,50,1,10,19,475,25,1,0,0,1,1,0,0
24,0,7,1,4,2,454,14,1,1,0,0,1,0,0
34,0,26,25,0,23,764,7,1,1,0,0,0,1,0
29,0,58,26,1,29,998,4,1,0,1,0,0,1,0
22,0,33,30,0,28,765,20,1,0,0,1,0,1,0
61,1,28,16,5,24,341,13,1,0,0,1,0,0,1
46,0,11,3,0,27,303,20,1,0,0,1,0,1,0
29,0,10,2,4,15,189,2,1,0,0,1,1,0,0
45,0,43,14,2,21,453,27,1,0,0,1,0,0,1
36,1,43,24,7,29,581,17,1,0,0,1,1,0,0
41,0,14,28,1,24,164,5,1,0,0,1,1,0,0
23,1,37,27,9,22,207,5,1,1,0,0,1,0,0
49,0,30,1,9,17,206,10,1,1,0,0,1,0,0
53,0,8,4,3,29,356,5,1,1,0,0,1,0,0
39,0,41,10,9,19,809,25,1,1,0,0,0,1,0
40,1,50,30,9,29,777,21,1,1,0,0,1,0,0
64,1,40,19,10,25,822,6,1,1,0,0,1,0,0
28,0,50,3,6,27,367,1,1,1,0,0,0,1,0
20,0,28,17,0,28,460,4,1,1,0,0,0,1,0
53,0,44,9,7,27,797,20,1,1,0,0,0,1,0
